Wall time,Step,Value
1764471735.4909031,17678336,-6709.5
1764471813.7191808,17760256,-5911.0
1764471828.3170247,17776640,-5808.5
1764471976.2550585,17924096,-7512.0
1764472074.0148966,18022400,-7110.5
1764472136.728312,18087936,-6787.5
1764472152.9343884,18104320,-6495.5
1764472306.419325,18268160,-7327.5
1764472389.191063,18350080,-6796.5
1764472625.0510259,18579456,-6415.0
1764472659.3505042,18612224,-6816.0
1764472986.4792774,18939904,-6497.5
1764473002.8110888,18956288,-6694.5
1764473066.7189968,19021824,-7295.5
1764473081.8423991,19038208,-7603.5
1764473097.0326338,19054592,-7608.0
1764473378.4445643,19349504,-5403.5
1764473567.5900748,19546112,-7118.5
1764473583.6639812,19562496,-7114.0
1764473678.3706727,19660800,-7322.5
1764473711.2724392,19693568,-6631.5
1764473790.4872942,19775488,-7043.0
1764474189.6360786,20201472,-7218.0
1764474221.4399414,20234240,-8611.0
1764474380.6854134,20398080,-7007.5
1764474553.8039045,20578304,-5910.5
1764474601.5494947,20627456,-5821.5
1764474651.4464622,20676608,-6112.5
1764474855.607582,20889600,-9192.5
1764474966.7970083,21004288,-7301.0
1764475059.9743972,21102592,-9326.0
1764475165.6082923,21217280,-7521.0
1764475257.6100862,21315584,-7388.0
1764475411.7623434,21479424,-8891.0
1764475494.765909,21561344,-5921.0
1764475510.8736694,21577728,-5517.0
1764475559.3352473,21626880,-6035.5
1764475649.2804995,21725184,-7939.0
1764475683.1185765,21757952,-7542.0
1764475730.122602,21807104,-8034.0
1764475778.091251,21856256,-6840.0
1764475826.4817812,21905408,-6721.0
1764475841.8071053,21921792,-6509.0
1764476125.665847,22216704,-6288.5
1764476360.1345792,22462464,-6789.0
1764476595.7185209,22708224,-5521.0
1764476644.3447511,22757376,-7132.5
1764476660.1346722,22773760,-7036.0
1764476692.0864284,22806528,-7537.5
1764476706.856732,22822912,-7632.5
1764477050.5432398,23183360,-6330.0
1764477127.548303,23265280,-6197.0
1764477176.4843235,23314432,-5601.5
1764477238.5121224,23379968,-6024.5
1764477269.588026,23412736,-6024.0
1764477333.289915,23478272,-5222.0
1764477396.5042465,23543808,-6501.5
1764477462.8164167,23609344,-7602.0
1764477864.8719811,24018944,-8091.5
1764477880.3224666,24035328,-7794.5
1764478056.6504152,24215552,-6215.5
1764478183.4899743,24346624,-6820.0
1764478198.4067335,24363008,-6520.5
1764478243.9084268,24412160,-6928.5
1764478274.5415428,24444928,-6531.0
1764478291.1520195,24461312,-6237.5
1764478434.9315178,24608768,-6927.0
1764478547.1431303,24723456,-8737.0
1764478787.6746473,24969216,-8934.0
1764478804.6233559,24985600,-8846.5
1764478853.1544285,25034752,-8533.5
1764479166.2393587,25346048,-5515.0
1764479248.793834,25427968,-6107.0
1764479264.1962926,25444352,-5502.0
1764479297.6757843,25477120,-5601.0
1764479411.8714423,25591808,-6024.0
1764479526.7656927,25706496,-6714.0
1764479542.58323,25722880,-6709.5
1764479691.7240102,25870336,-4597.0
1764479755.2849684,25935872,-6587.5
1764479784.969068,25968640,-6973.0
1764479849.1678848,26034176,-6808.5
1764479994.520801,26181632,-7031.5
1764480109.9255404,26296320,-6227.0
1764480126.6964943,26312704,-6221.5
1764480208.7256196,26394624,-7413.5
1764480334.2541218,26525696,-4728.0
1764480478.1480129,26673152,-7220.5
1764480495.0543044,26689536,-7321.5
1764480561.0640092,26755072,-5732.0
1764480642.5692847,26836992,-6012.0
1764480689.911221,26886144,-6513.0
1764480721.371301,26918912,-6102.0
1764480770.1813176,26968064,-6103.5
1764480818.7681825,27017216,-5601.0
1764480881.9243176,27082752,-5500.0
1764481013.6562097,27213824,-6097.5
1764481143.9738095,27344896,-5408.0
1764481209.688578,27410432,-6397.5
1764481257.7894344,27459584,-6193.5
1764481274.5854027,27475968,-5894.0
1764481370.251876,27574272,-6895.0
1764481511.2500117,27721728,-6717.0
1764481573.3823862,27787264,-6384.0
1764481588.624664,27803648,-6379.5
1764481604.427962,27820032,-6777.5
1764481638.2767894,27852800,-5893.0
1764481687.2828832,27901952,-4716.0
1764481797.777314,28016640,-5912.0
1764481943.8111281,28164096,-7111.5
