Wall time,Step,Value
1765579874.8706641,98304,868.9400024414062
1765580143.5332208,311296,873.1500244140625
1765580271.662324,409600,929.22998046875
1765580596.3801537,671744,916.9400024414062
1765580638.114752,704512,907.9400024414062
1765580702.3878746,753664,862.5
1765580862.3755271,884736,981.9400024414062
1765580925.4717438,933888,924.9199829101562
1765581222.7872682,1179648,882.510009765625
1765581284.5783103,1228800,935.6500244140625
1765581693.787902,1556480,883.530029296875
1765581864.5218117,1687552,909.5
1765581927.6972642,1736704,913.1199951171875
1765581949.7978923,1753088,919.8200073242188
1765582097.8543653,1867776,985.5499877929688
1765582368.5996974,2080768,975.6099853515625
1765582633.1375945,2293760,915.72998046875
1765582850.3657157,2473984,933.1799926757812
1765582945.0439124,2555904,990.3099975585938
1765583004.9353318,2605056,966.8900146484375
1765583193.554109,2752512,950.6199951171875
1765583415.404236,2932736,957.3699951171875
1765583519.1229713,3014656,975.1199951171875
1765583562.6998053,3047424,959.8599853515625
1765583583.9513776,3063808,947.1699829101562
1765583669.504443,3129344,874.6099853515625
1765583833.9024866,3260416,989.6500244140625
1765584001.331973,3391488,871.719970703125
1765584021.028076,3407872,879.8900146484375
1765584127.0900235,3489792,926.3800048828125
1765584361.5303187,3670016,887.6799926757812
1765584485.300458,3768320,969.52001953125
1765584587.7128763,3850240,967.9000244140625
1765584901.2222989,4096000,921.6900024414062
1765585026.7366,4194304,882.0999755859375
1765585134.6520338,4276224,1003.75
1765585279.973083,4390912,904.7100219726562
1765585364.9478183,4456448,900.0499877929688
1765585406.6960456,4489216,872.4400024414062
1765585803.2060864,4800512,867.4199829101562
1765585907.4227536,4882432,875.0599975585938
1765586031.5728683,4980736,946.6900024414062
1765586134.9044044,5062656,903.7999877929688
1765586175.6495066,5095424,918.260009765625
1765586339.0558147,5226496,924.0399780273438
1765586359.183531,5242880,943.3900146484375
1765586585.9848983,5423104,947.0399780273438
1765586769.2791295,5570560,919.8800048828125
1765586926.1136532,5701632,841.1599731445312
1765587269.2165697,5963776,927.8900146484375
1765587352.3364644,6029312,960.9099731445312
1765587557.6307929,6193152,921.6099853515625
1765588470.8835304,6914048,953.8200073242188
1765588491.1048222,6930432,947.4000244140625
1765588814.2948875,7208960,968.7899780273438
1765588854.989364,7241728,939.4600219726562
1765588874.8806522,7258112,934.3599853515625
1765588937.3837848,7307264,945.969970703125
1765589065.4702103,7405568,851.8800048828125
1765589254.0015993,7553024,923.2999877929688
1765589317.0853133,7602176,927.4099731445312
1765589339.375061,7618560,913.9299926757812
1765589550.6652167,7782400,863.2000122070312
1765589906.9756544,8060928,932.1699829101562
1765589948.4836998,8093696,931.1400146484375
1765590354.1044662,8404992,854.8599853515625
1765590397.0242825,8437760,817.260009765625
1765590459.4412827,8486912,769.27001953125
1765590610.5516634,8617984,839.1799926757812
1765590740.2263615,8716288,924.260009765625
1765590779.7849905,8749056,919.6300048828125
1765590835.5278594,8798208,911.3499755859375
1765590960.5422604,8896512,904.9000244140625
1765591061.218593,8978432,978.1099853515625
1765591278.5384135,9142272,932.0999755859375
1765591404.628122,9240576,734.22998046875
1765591520.2726438,9338880,818.47998046875
1765591599.4047432,9404416,871.030029296875
1765591715.3906257,9502720,919.5999755859375
1765591754.490535,9535488,907.3900146484375
1765591808.6638315,9584640,945.5499877929688
1765591849.3066094,9617408,955.1599731445312
1765591871.546248,9633792,945.8200073242188
1765591974.4234102,9715712,841.5999755859375
1765591995.8373902,9732096,824.7000122070312
1765592185.1631975,9879552,821.510009765625
1765592463.1397378,10092544,855.2100219726562
1765592563.2525823,10174464,878.5900268554688
1765592605.1256115,10207232,844.7000122070312
1765592843.8645093,10403840,886.0599975585938
1765592983.4839141,10518528,863.9199829101562
1765593002.6634784,10534912,840.6500244140625
1765593045.836113,10567680,867.8499755859375
1765593108.3933713,10616832,898.1300048828125
1765593145.8017097,10649600,891.3900146484375
1765593381.5117207,10846208,891.77001953125
1765593444.516857,10895360,873.4400024414062
1765593524.4533882,10960896,913.4099731445312
1765593582.136598,11010048,913.4199829101562
1765593645.89362,11059200,878.97998046875
1765593731.157158,11124736,908.3200073242188
1765593752.299684,11141120,879.47998046875
1765593841.4546547,11206656,831.6199951171875
1765593950.4644253,11288576,803.3599853515625
1765594333.3500857,11583488,922.8900146484375
1765594496.1180723,11714560,914.1599731445312
1765594584.3878326,11780096,901.0399780273438
1765594671.453648,11845632,901.8300170898438
1765594694.631545,11862016,916.6599731445312
1765594843.6198037,11976704,855.6799926757812
1765595040.837729,12124160,894.4099731445312
1765595124.5883026,12189696,853.3200073242188
1765595204.640594,12255232,884.5700073242188
1765595308.4155638,12337152,845.3699951171875
1765595393.314801,12402688,834.989990234375
1765595581.7751381,12550144,872.9500122070312
1765595675.9223325,12615680,902.2100219726562
1765595698.6517081,12632064,919.25
1765595721.5227866,12648448,918.9400024414062
1765595765.0808635,12681216,883.2100219726562
1765595786.9358351,12697600,847.47998046875
1765595916.3928905,12795904,810.47998046875
1765596022.5116427,12877824,802.75
1765596065.186912,12910592,823.27001953125
1765596169.5829115,12992512,885.010009765625
1765596190.8103771,13008896,900.75
1765596212.4942718,13025280,913.8400268554688
1765596299.6757827,13090816,887.3599853515625
1765596385.9838254,13156352,882.8099975585938
1765596490.2880871,13238272,850.1199951171875
1765596510.0533397,13254656,855.7100219726562
1765596530.781848,13271040,864.6199951171875
1765597022.1417987,13647872,844.2000122070312
1765597104.6484687,13713408,872.0900268554688
1765597149.429233,13746176,891.1900024414062
1765597256.4195232,13828096,863.6400146484375
1765597811.9372272,14254080,848.47998046875
1765597919.5705698,14336000,873.6099853515625
1765597962.4130616,14368768,886.5
1765598091.668271,14467072,841.3699951171875
1765598263.6656878,14598144,899.3900146484375
1765598394.283867,14696448,847.0499877929688
1765598483.4100223,14761984,882.8499755859375
1765598618.0738237,14876672,901.3400268554688
1765598664.126318,14909440,907.1799926757812
1765598799.1156013,15007744,848.4199829101562
1765598844.5028753,15040512,821.4500122070312
1765599129.9919398,15269888,895.2000122070312
1765599149.5729144,15286272,898.5900268554688
1765599213.0251586,15335424,857.3800048828125
1765599365.1582139,15450112,845.0700073242188
1765599428.8488617,15499264,832.1500244140625
1765599619.1906152,15646720,853.030029296875
1765599698.5009086,15712256,890.7899780273438
1765599758.517845,15761408,880.4099731445312
1765599776.6910937,15777792,899.8400268554688
1765599959.6074188,15925248,914.989990234375
1765599980.3180757,15941632,875.4299926757812
1765600069.1306937,16007168,821.0499877929688
1765600110.5647202,16039936,877.5499877929688
1765600132.8773935,16056320,930.030029296875
1765600238.1477833,16138240,872.3900146484375
1765600323.3793314,16203776,903.02001953125
1765600480.278988,16334848,853.6699829101562
1765600565.5217783,16400384,883.1799926757812
1765600608.4556327,16433152,918.27001953125
1765600673.5224793,16482304,906.6300048828125
1765600864.2911444,16629760,908.4199829101562
1765600923.6011431,16678912,892.8699951171875
1765601072.5413196,16809984,882.72998046875
1765601327.1254508,17006592,855.489990234375
1765601476.897203,17121280,936.3300170898438
1765601749.5901215,17334272,875.97998046875
1765601879.7552865,17432576,854.0
1765601944.50611,17481728,854.239990234375
1765601985.9161913,17514496,869.3099975585938
1765602075.5331125,17580032,769.77001953125
1765602160.8745978,17645568,858.9000244140625
1765602203.678086,17678336,868.7999877929688
1765602309.2734838,17760256,924.6199951171875
1765602329.801382,17776640,907.22998046875
1765602514.5473096,17924096,905.489990234375
1765602640.2662065,18022400,854.8499755859375
1765602717.6458838,18087936,846.1099853515625
1765602737.9373908,18104320,858.030029296875
1765602963.275964,18268160,842.9400024414062
1765603068.7356515,18350080,869.3499755859375
1765603371.9053895,18579456,933.260009765625
1765603832.6432147,18939904,847.3400268554688
1765603854.5639274,18956288,891.0499877929688
1765603942.4199922,19021824,859.3200073242188
1765603963.5987048,19038208,857.77001953125
1765603985.2187757,19054592,857.7899780273438
1765604375.6385744,19349504,833.2100219726562
1765604638.2266517,19546112,915.4500122070312
1765604659.5044658,19562496,926.1799926757812
1765604782.3464046,19660800,859.9400024414062
1765604827.373792,19693568,872.3300170898438
1765604940.0994682,19775488,872.5399780273438
1765605499.5072072,20201472,856.2899780273438
1765605542.1893554,20234240,805.5800170898438
1765605755.360854,20398080,874.8099975585938
1765605982.7934067,20578304,906.8800048828125
1765606042.409441,20627456,897.469970703125
1765606107.9245672,20676608,946.4400024414062
1765606540.1012182,21004288,892.1300048828125
1765606667.611795,21102592,815.469970703125
1765606819.5943837,21217280,813.7899780273438
1765606953.5842564,21315584,847.8300170898438
1765607161.03967,21479424,819.5399780273438
1765607272.6179636,21561344,916.0900268554688
1765607294.482059,21577728,902.4099731445312
1765607356.283086,21626880,868.010009765625
1765607528.6790173,21757952,878.2999877929688
1765607587.4668114,21807104,864.8800048828125
1765607646.7886298,21856256,875.2000122070312
1765607713.2811189,21905408,862.1400146484375
1765607734.5607944,21921792,821.3699951171875
1765608111.1196303,22216704,928.8499755859375
1765608429.6967015,22462464,859.3200073242188
1765608740.9090288,22708224,913.260009765625
1765608806.567202,22757376,833.489990234375
1765608827.4738693,22773760,850.530029296875
1765608870.3290334,22806528,859.4500122070312
1765608893.1370475,22822912,826.8300170898438
1765609358.589914,23183360,855.22998046875
1765609463.7103348,23265280,878.3599853515625
1765609524.9279096,23314432,928.8099975585938
1765609603.130213,23379968,897.780029296875
1765609642.074228,23412736,912.8300170898438
1765609718.6350975,23478272,924.8900146484375
1765609805.3578365,23543808,852.9500122070312
1765609891.2203774,23609344,878.27001953125
1765610415.453645,24018944,869.3599853515625
1765610434.762334,24035328,873.719970703125
1765610656.0190253,24215552,921.5
1765610831.7811327,24346624,924.75
1765610853.9718673,24363008,907.8800048828125
1765610916.2171586,24412160,892.9600219726562
1765610961.3233829,24444928,941.0700073242188
1765611179.211804,24608768,885.5800170898438
1765611323.0048325,24723456,911.989990234375
1765611640.2845414,24969216,855.3300170898438
1765611663.2114584,24985600,834.3900146484375
1765611728.9733326,25034752,867.030029296875
1765612230.9517624,25427968,883.9400024414062
1765612252.824501,25444352,940.510009765625
1765612294.071379,25477120,915.4500122070312
1765612429.5624285,25591808,895.1900024414062
1765612581.5358508,25706496,861.6500244140625
1765612606.0002317,25722880,887.0900268554688
1765612806.219743,25870336,878.8900146484375
1765612889.4095066,25935872,858.3499755859375
1765612933.0785444,25968640,846.010009765625
1765613018.470082,26034176,851.6900024414062
1765613205.3578942,26181632,853.4099731445312
1765613353.0549655,26296320,876.7999877929688
1765613375.0768008,26312704,870.739990234375
1765613479.2129421,26394624,858.1300048828125
1765613651.7777193,26525696,899.1500244140625
1765613836.901516,26673152,872.7100219726562
1765613858.0105107,26689536,850.4500122070312
1765613936.0638316,26755072,886.3900146484375
1765614036.5911589,26836992,898.8200073242188
1765614098.6451073,26886144,900.239990234375
1765614139.691762,26918912,905.3099975585938
1765614196.4116023,26968064,853.219970703125
1765614253.7987716,27017216,870.4199829101562
1765614339.0522652,27082752,945.8699951171875
1765614506.0223308,27213824,954.8699951171875
1765614674.7999582,27344896,855.0599975585938
1765614756.8894932,27410432,831.3200073242188
1765614820.2499297,27459584,865.1500244140625
1765614972.6679125,27574272,838.4000244140625
1765615166.272417,27721728,881.7000122070312
1765615257.8437815,27787264,891.530029296875
1765615279.707809,27803648,877.6599731445312
1765615301.3633614,27820032,848.4400024414062
1765615342.7582157,27852800,899.4600219726562
1765615406.135179,27901952,942.3699951171875
1765615550.5016787,28016640,896.5399780273438
1765615723.8925946,28164096,859.1300048828125
1765615926.8935115,28327936,871.2100219726562
1765616002.515821,28393472,836.6500244140625
1765616039.784685,28426240,868.3499755859375
1765616098.0631003,28475392,849.8200073242188
1765616192.537066,28557312,859.4099731445312
1765616251.2780182,28606464,875.5999755859375
1765616273.393398,28622848,882.8400268554688
1765616294.8290074,28639232,863.6199951171875
1765616392.1919928,28721152,783.6300048828125
1765616682.9960046,28950528,935.8800048828125
1765616878.1655993,29097984,890.9500122070312
1765617005.7055304,29196288,847.3699951171875
1765617151.6961088,29310976,882.8200073242188
1765617171.259388,29327360,913.010009765625
1765617364.8670661,29474816,889.5599975585938
1765617518.1463838,29589504,934.3699951171875
1765617772.7568445,29786112,895.3499755859375
1765617969.8085768,29933568,894.2100219726562
1765618049.193865,29999104,907.1099853515625
1765618263.089927,30162944,849.0999755859375
1765618282.705972,30179328,850.9600219726562
1765618344.91139,30228480,915.25
1765618453.2171512,30310400,985.0700073242188
