Wall time,Step,Value
1765591931.4977825,9682944,-5685.5
1765592017.0543094,9748480,-6093.0
1765592060.473383,9781248,-5248.0
1765592419.6025224,10059776,-4461.0
1765592441.6669977,10076160,-4448.0
1765592605.1256883,10207232,-5268.0
1765592625.9633303,10223616,-5079.0
1765592722.3424919,10305536,-4115.0
1765592744.3497777,10321920,-4421.0
1765592904.3056762,10452992,-5063.0
1765593024.9152606,10551296,-4633.0
1765593045.8361855,10567680,-4836.5
1765593145.8017857,10649600,-4431.0
1765593321.5325007,10797056,-4770.5
1765593359.7823858,10829824,-4473.5
1765593505.1536586,10944512,-5058.0
1765593665.075194,11075584,-4646.5
1765593684.7885187,11091968,-4642.0
1765593863.1091733,11223040,-5287.0
1765594034.6498268,11354112,-4553.0
1765594076.0190113,11386880,-5377.5
1765594406.6449594,11649024,-4360.5
1765594648.7560549,11829248,-4131.5
1765594694.631619,11862016,-3634.5
1765594734.731245,11894784,-3608.5
1765594798.02856,11943936,-4014.5
1765594866.9437256,11993088,-5778.5
1765594888.3723204,12009472,-5676.0
1765595143.785223,12206080,-4528.5
1765595559.8114958,12533760,-4853.5
1765595808.6031106,12713984,-5883.5
1765595829.5462058,12730368,-6277.5
1765595960.3204803,12828672,-5784.0
1765596086.2901535,12926976,-5572.0
1765596432.7145631,13189120,-4784.5
1765596454.3309493,13205504,-4588.0
1765596490.288147,13238272,-4784.5
1765596550.6283228,13287424,-4952.0
1765596739.677514,13434880,-3656.5
1765597022.1418712,13647872,-4755.5
1765597192.8650384,13778944,-5057.0
1765597256.4196007,13828096,-4767.0
1765597547.4418747,14057472,-5045.0
1765597660.6483881,14139392,-4834.0
1765597747.3359518,14204928,-4974.5
1765597854.3599474,14286848,-4640.5
1765598174.7581956,14532608,-3952.0
1765598416.702379,14712832,-4625.0
1765598501.620783,14778368,-4858.5
1765598641.9931085,14893056,-4655.0
1765599111.5150285,15253504,-4742.5
1765599149.572984,15286272,-4034.5
1765599365.1582854,15450112,-5451.0
1765599516.3788874,15564800,-4962.5
1765599796.0493386,15794176,-4026.0
1765600132.8774774,16056320,-4330.5
1765600197.7855365,16105472,-4434.5
1765600435.354301,16302080,-5183.0
1765600544.4815876,16384000,-4958.0
1765600608.4557033,16433152,-4343.0
1765600651.9726658,16465920,-4337.0
1765600885.0418582,16646144,-4567.0
1765601017.2033973,16760832,-5251.0
1765601090.1346614,16826368,-5265.0
1765601132.4633195,16859136,-5771.0
1765601327.125524,17006592,-5066.5
1765601726.0062757,17317888,-3531.5
1765602028.7011883,17547264,-5082.0
1765602052.570665,17563648,-5491.5
1765602095.6546493,17596416,-5169.0
1765602181.7869039,17661952,-4361.5
1765602368.9193351,17809408,-4439.5
1765602621.1198502,18006016,-3932.0
1765602700.4819245,18071552,-4440.5
1765602737.9374642,18104320,-4552.5
1765602801.2669399,18153472,-4447.5
1765602848.3933063,18186240,-4954.5
1765602893.5297537,18219008,-4975.5
1765603110.628931,18382848,-4750.0
1765603197.9729779,18448384,-4763.5
1765603218.9923267,18464768,-4440.5
1765603351.10363,18563072,-4314.5
1765603391.830736,18595840,-4617.5
1765603499.483107,18677760,-4431.0
1765603643.918729,18792448,-4419.5
1765603748.9012837,18874368,-4549.0
1765603769.3512595,18890752,-4238.0
1765604030.015823,19087360,-4844.5
1765604250.450088,19251200,-4651.0
1765604294.0613172,19283968,-4143.0
1765604314.835961,19300352,-4048.0
1765604461.6926417,19415040,-5079.5
1765604570.4343693,19496960,-4649.0
1765604659.5045395,19562496,-4439.5
1765604681.3803277,19578880,-4956.5
1765604940.0995512,19775488,-5175.0
1765605113.4198647,19906560,-3390.5
1765605197.3729522,19972096,-3619.5
1765605303.8655405,20054016,-5141.0
1765605347.763363,20086784,-5150.0
1765605755.3609264,20398080,-4656.5
1765605799.0619566,20430848,-3637.0
1765605905.4912004,20512768,-4747.5
1765605924.8960578,20529152,-4523.0
1765605962.6918185,20561920,-4411.5
1765606020.2192013,20611072,-4522.5
1765606107.924648,20676608,-4119.5
1765606237.2906795,20774912,-4345.5
1765606318.6925213,20840448,-5851.5
1765606426.4993846,20922368,-5139.0
1765606561.7640934,21020672,-5253.0
1765606625.3523989,21069824,-5973.0
1765606733.618143,21151744,-5886.0
1765606797.8809211,21200896,-4865.0
1765606908.8720098,21282816,-5248.0
1765606996.1738122,21348352,-5250.5
1765607075.4375753,21413888,-5256.5
1765607272.6180348,21561344,-4042.5
1765607420.0727425,21676032,-5000.5
1765607482.6563296,21725184,-4877.0
1765607505.3133802,21741568,-4865.0
1765607691.6591866,21889024,-4462.5
1765607891.070067,22052864,-4223.5
1765608212.062569,22298624,-5380.5
1765608301.0259702,22364160,-6298.5
1765608531.5250292,22544384,-4753.0
1765608553.871097,22560768,-4753.0
1765608633.7400222,22626304,-4231.5
1765608913.0496297,22839296,-5498.5
1765609423.4114778,23232512,-5371.5
1765609805.3579144,23543808,-4944.5
1765609849.7861748,23576576,-4753.0
1765609869.9624577,23592960,-4525.5
1765610085.84238,23756800,-5692.5
1765610251.174987,23887872,-3317.0
1765610271.930156,23904256,-3616.0
1765610331.767589,23953408,-4424.0
1765610596.1430326,24166400,-4239.5
1765610636.5723045,24199168,-4250.0
1765610875.4913075,24379392,-4124.5
1765610938.219074,24428544,-3933.5
1765611026.064547,24494080,-3618.5
1765611113.411531,24559616,-3803.5
1765611200.534423,24625152,-5234.0
1765611344.2538254,24739840,-4228.0
1765611363.7345557,24756224,-4138.5
1765611424.9874642,24805376,-4558.0
1765611490.4027922,24854528,-5253.5
1765611750.0593405,25051136,-4773.0
1765611881.8068032,25149440,-4748.5
1765611964.189272,25214976,-4681.0
1765612165.269917,25378816,-4336.0
1765612230.9518363,25427968,-4440.0
1765612516.4435024,25657344,-4750.5
1765612581.5359235,25706496,-4568.0
1765612700.3106415,25788416,-4204.0
1765612765.5039268,25837568,-3926.5
1765612956.2392185,25985024,-4628.5
1765613183.712365,26165248,-4659.0
1765613289.5729828,26247168,-4239.0
1765613330.7608414,26279936,-4455.0
1765613836.9015887,26673152,-4678.0
1765613996.1311934,26804224,-4349.0
1765614036.5912342,26836992,-4442.5
1765614098.6451805,26886144,-4434.0
1765614214.724454,26984448,-4650.0
1765614232.474941,27000832,-4744.5
1765614383.4755576,27115520,-4126.0
1765614545.89764,27246592,-3782.0
1765614630.2464898,27312128,-3617.0
1765614714.7647324,27377664,-4775.5
1765614863.8169498,27492352,-5051.0
1765614906.9137719,27525120,-5066.5
1765615035.1757193,27623424,-5072.5
1765615234.0489566,27770880,-4510.5
1765615406.1352444,27901952,-4236.5
1765615449.9774919,27934720,-4247.0
1765615514.9979281,27983872,-4220.0
1765615569.6251745,28033024,-4835.5
1765615589.6378663,28049408,-4548.5
1765615723.8926675,28164096,-5261.0
1765615804.642703,28229632,-4347.0
1765615826.2853634,28246016,-4659.0
1765615965.2992744,28360704,-5349.5
1765616138.9671078,28508160,-5570.5
1765616209.9919932,28573696,-4641.0
1765616251.2781,28606464,-4239.5
1765616434.0337024,28753920,-5769.5
1765616662.4272218,28934144,-4533.5
1765616878.1656713,29097984,-4860.0
1765616919.6554642,29130752,-5374.0
1765617067.8258767,29245440,-4963.0
1765617171.259459,29327360,-4441.0
1765617234.3930433,29376512,-4523.5
1765617410.7165353,29507584,-4635.5
1765617816.2109196,29818880,-4764.5
1765618049.193937,29999104,-4650.5
1765618219.5253932,30130176,-4334.0
1765618410.7141182,30277632,-3820.0
1765618496.362355,30343168,-4003.0
1765618683.815575,30490624,-5086.0
1765618776.2915308,30572544,-4737.0
1765618797.5843134,30588928,-4632.0
1765618818.2041848,30605312,-5160.0
1765619164.035931,30867456,-5377.5
1765619273.236761,30949376,-5065.0
1765619517.148572,31129600,-4846.0
1765619578.9022672,31178752,-4748.5
1765619700.7592525,31277056,-4028.0
1765619722.2466102,31293440,-4125.5
1765619801.868881,31358976,-4341.5
1765619909.4031615,31440896,-4445.0
1765620023.8313773,31539200,-5251.0
1765620046.3660064,31555584,-5148.0
1765620276.2991118,31735808,-4950.5
1765620365.7162461,31801344,-4975.0
1765620387.720072,31817728,-4371.0
1765620473.3666687,31883264,-4665.0
1765620518.0271914,31916032,-5267.0
1765620710.59246,32063488,-5084.0
1765620794.316555,32129024,-5076.5
1765620815.1182299,32145408,-4764.5
1765620856.6157143,32178176,-5278.0
1765620879.5074995,32194560,-6000.5
