Wall time,Step,Value
1767739450.045781,81920,4.829999923706055
1767739822.4103184,262144,5.760000228881836
1767739922.5269082,311296,5.429999828338623
1767740187.3092349,442368,5.690000057220459
1767740220.0658169,458752,5.769999980926514
1767740647.1662476,671744,6.150000095367432
1767740878.3435001,786432,6.079999923706055
1767740911.3249528,802816,5.949999809265137
1767741368.7544508,1032192,6.449999809265137
1767741401.2296386,1048576,6.400000095367432
1767741530.4904532,1114112,6.139999866485596
1767741659.072959,1179648,6.650000095367432
1767741849.5811467,1277952,6.059999942779541
1767742010.9352872,1359872,6.699999809265137
1767742237.0556214,1474560,6.489999771118164
1767742539.629576,1638400,6.110000133514404
1767742657.2307887,1703936,6.800000190734863
1767742772.5778174,1769472,6.889999866485596
1767743183.5465827,1998848,7.170000076293945
1767743301.5029268,2064384,6.760000228881836
1767743330.0450823,2080768,7.420000076293945
1767743388.4869752,2113536,6.829999923706055
1767743446.3930159,2146304,7.320000171661377
1767743624.0736792,2244608,6.860000133514404
1767743849.7660577,2375680,7.230000019073486
1767743908.142379,2408448,7.110000133514404
1767743937.2800128,2424832,6.519999980926514
1767744026.0859,2473984,6.78000020980835
1767744228.6017494,2588672,7.179999828338623
1767744316.2582436,2637824,7.099999904632568
1767744373.7259011,2670592,6.460000038146973
1767744437.238067,2703360,6.769999980926514
1767744671.278975,2834432,7.119999885559082
1767744819.7271893,2916352,6.789999961853027
1767745021.1969912,3031040,7.610000133514404
1767745222.627383,3145728,7.800000190734863
1767745248.3254278,3162112,7.53000020980835
1767745560.077674,3342336,7.440000057220459
1767745618.105921,3375104,7.269999980926514
1767745849.6633365,3506176,7.940000057220459
1767746310.6280105,3768320,7.760000228881836
1767746735.2838433,4014080,8.029999732971191
1767746761.9038284,4030464,7.53000020980835
1767747124.5651073,4243456,8.050000190734863
1767747149.9684317,4259840,8.0
1767747478.22478,4456448,8.770000457763672
1767747560.856635,4505600,8.600000381469727
1767747781.3050742,4636672,8.760000228881836
1767747864.9716792,4685824,9.300000190734863
1767747948.6155698,4734976,8.630000114440918
1767748006.3579004,4767744,8.390000343322754
1767748148.9329731,4849664,8.579999923706055
1767748201.2729552,4882432,8.720000267028809
1767748513.2677972,5062656,8.34000015258789
1767748735.0814972,5193728,8.710000038146973
1767748789.9214787,5226496,8.40999984741211
1767748819.1429765,5242880,8.130000114440918
1767748902.727213,5292032,8.899999618530273
1767749534.3742263,5668864,9.40999984741211
1767749561.641406,5685248,9.010000228881836
1767749882.302296,5881856,9.25
1767750050.5310447,5980160,9.100000381469727
1767750078.7763484,5996544,9.140000343322754
1767750107.0874538,6012928,9.130000114440918
1767750431.5323017,6209536,8.649999618530273
1767750649.505295,6340608,8.710000038146973
1767750756.9958673,6406144,8.569999694824219
1767750812.682632,6438912,9.229999542236328
1767750948.4070375,6520832,8.75
1767751083.2512095,6602752,8.640000343322754
1767751138.509478,6635520,9.3100004196167
1767751440.5772717,6815744,9.210000038146973
1767751606.2490373,6914048,9.460000038146973
1767751633.8262615,6930432,9.5600004196167
1767752023.8105173,7159808,10.229999542236328
1767752053.4777684,7176192,9.180000305175781
1767752109.7342904,7208960,9.880000114440918
1767752301.6423059,7323648,9.850000381469727
1767752463.7497206,7421952,9.890000343322754
1767752713.587917,7569408,10.220000267028809
1767752827.6218243,7634944,9.859999656677246
1767752911.0760791,7684096,10.0
1767752967.2540538,7716864,9.399999618530273
1767753078.317557,7782400,9.569999694824219
1767753107.0684671,7798784,9.119999885559082
1767753247.3062832,7880704,10.010000228881836
1767753272.1900764,7897088,8.9399995803833
1767753436.1434135,7995392,9.5600004196167
1767754072.8177218,8372224,10.899999618530273
1767754122.8105042,8404992,9.75
1767754147.6141074,8421376,10.489999771118164
1767754176.4367259,8437760,9.920000076293945
1767754262.591409,8486912,11.220000267028809
1767754314.8542626,8519680,10.350000381469727
1767754695.611015,8749056,10.390000343322754
1767754722.146254,8765440,10.359999656677246
