Wall time,Step,Value
1763690602.937396,7684096,-7722.18798828125
1763690636.1267302,7716864,-8022.18115234375
1763690706.088589,7782400,-7222.50830078125
1763690724.992178,7798784,-7022.70849609375
1763690813.413429,7880704,-5922.9833984375
1763690830.4072115,7897088,-5823.07958984375
1763690933.2103508,7995392,-9024.5458984375
1763691311.5245862,8372224,-6623.1875
1763691345.5259922,8404992,-6222.82861328125
1763691360.854547,8421376,-6323.05615234375
1763691376.7125444,8437760,-6723.455078125
1763691425.4870102,8486912,-7924.49072265625
1763691458.4083767,8519680,-8325.044921875
1763691691.716436,8749056,-5425.05908203125
1763691705.8422012,8765440,-5424.634765625
1763691734.8340797,8798208,-5524.99267578125
1763691764.4644508,8830976,-5124.7470703125
1763691793.8310075,8863744,-5524.9267578125
1763691858.0707164,8929280,-5123.09423828125
1763691889.8028803,8962048,-5823.22607421875
1763691957.1493666,9027584,-7723.13818359375
1763691988.8375988,9060352,-8123.3759765625
1763692054.5582254,9125888,-7823.841796875
1763692152.4981294,9224192,-8124.96484375
1763692185.656115,9256960,-8625.8037109375
1763692250.2560997,9322496,-8425.6875
1763692513.9884944,9584640,-7026.2294921875
1763692530.6417608,9601024,-6626.1220703125
1763692577.77494,9650176,-6324.447265625
1763692613.575103,9682944,-7324.15869140625
1763692681.8790162,9748480,-8524.9765625
1763692718.3623195,9781248,-8225.91796875
1763693001.4583435,10059776,-7828.76953125
1763693017.814563,10076160,-7829.39794921875
1763693144.106498,10207232,-7629.57080078125
1763693160.1393151,10223616,-8029.60693359375
1763693242.4819248,10305536,-7629.27880859375
1763693257.710362,10321920,-7129.63134765625
1763693319.7983897,10387456,-5927.57666015625
1763693383.147171,10452992,-6526.17236328125
1763693476.5448139,10551296,-5827.2763671875
1763693492.9775558,10567680,-5826.87646484375
1763693573.1894658,10649600,-6124.86962890625
1763693608.2559536,10682368,-6325.1240234375
1763693728.4337645,10797056,-6123.8486328125
1763693763.6285605,10829824,-6023.5595703125
1763693884.0303912,10944512,-5222.4912109375
1763694011.7787337,11075584,-4023.027099609375
1763694028.302487,11091968,-4723.2294921875
1763694159.488237,11223040,-4922.99462890625
1763694279.7759938,11354112,-5122.99267578125
1763694314.156818,11386880,-6223.5439453125
1763694574.9724238,11649024,-5223.58740234375
1763694751.110388,11829248,-6125.43603515625
1763694783.5529752,11862016,-5925.07861328125
1763694812.5918713,11894784,-6124.50830078125
1763694827.5653944,11911168,-5924.16259765625
1763694858.6309397,11943936,-6224.291015625
1763694875.1460667,11960320,-6024.32421875
1763694904.166019,11993088,-6124.5146484375
1763694919.0598242,12009472,-5823.931640625
1763694935.3840451,12025856,-5824.158203125
1763695016.6784236,12107776,-5323.3134765625
1763695109.5711858,12206080,-6824.0380859375
1763695442.2017224,12533760,-6624.12744140625
1763695606.6236956,12713984,-7324.544921875
1763695622.8942876,12730368,-7525.08544921875
1763695658.810727,12763136,-7525.81982421875
1763695690.386202,12795904,-7026.3203125
1763695725.6960695,12828672,-6625.19384765625
1763695819.5739174,12926976,-6223.83837890625
1763696075.7526603,13189120,-5022.78564453125
1763696091.6314917,13205504,-5422.45068359375
1763696124.720352,13238272,-6222.96435546875
1763696175.8874168,13287424,-6723.92626953125
1763696309.9392786,13418496,-4822.2998046875
1763696327.5775099,13434880,-4521.796875
1763696548.1411746,13647872,-9122.3994140625
1763696673.1758752,13778944,-5922.23486328125
1763696718.4071906,13828096,-5722.56689453125
1763696942.0177283,14057472,-7224.01123046875
1763697022.8800466,14139392,-8125.10693359375
1763697089.996807,14204928,-7127.03955078125
1763697175.2786689,14286848,-6226.544921875
1763697393.4524844,14499840,-6526.263671875
1763697426.7892165,14532608,-5826.236328125
1763697525.415651,14630912,-7127.7431640625
1763697572.234073,14680064,-8128.76806640625
1763697606.6250782,14712832,-7128.5830078125
1763697670.4751587,14778368,-8127.75732421875
1763697686.5468144,14794752,-8226.86328125
1763697783.8817313,14893056,-6328.75537109375
1763698157.731424,15253504,-5930.662109375
1763698193.2728162,15286272,-5828.99658203125
1763698372.4079177,15450112,-5128.02392578125
1763698491.0685413,15564800,-5428.15576171875
1763698735.6744282,15794176,-4229.49462890625
1763698996.87689,16056320,-4926.69970703125
1763699049.5944967,16105472,-3826.482421875
1763699224.2501922,16269312,-3626.015380859375
1763699261.302226,16302080,-4126.30029296875
1763699342.6775334,16384000,-5227.28564453125
1763699396.4384382,16433152,-5327.49755859375
1763699429.790379,16465920,-4126.50146484375
1763699618.79056,16646144,-4625.29541015625
1763699733.1084793,16760832,-6134.51123046875
1763699801.2947319,16826368,-6432.8740234375
1763699837.0577018,16859136,-6531.05859375
1763699973.8646078,16990208,-5828.078125
1763699988.6344252,17006592,-5427.76171875
1763700289.3105633,17317888,-4427.47021484375
1763700352.010907,17383424,-5526.5048828125
1763700524.538695,17547264,-4630.142578125
1763700539.5381525,17563648,-5431.57568359375
1763700573.5227778,17596416,-5436.03271484375
1763700642.9332616,17661952,-5730.94384765625
1763700788.2058256,17809408,-4824.74267578125
1763700998.6513627,18006016,-5424.19921875
1763701068.6230593,18071552,-6325.8671875
1763701104.749814,18104320,-7125.427734375
1763701153.9493906,18153472,-6423.28173828125
1763701187.3976774,18186240,-6623.36669921875
1763701224.2456336,18219008,-5522.66748046875
1763701393.8959842,18382848,-6825.7841796875
1763701411.9005275,18399232,-6626.1767578125
1763701464.7894676,18448384,-5825.6083984375
1763701481.375404,18464768,-5825.3740234375
1763701529.5353808,18513920,-6223.630859375
1763701575.9907887,18563072,-6023.21142578125
1763701608.4304116,18595840,-5722.7236328125
1763701686.2725024,18677760,-6322.2587890625
1763701804.1718574,18792448,-6921.3427734375
1763701882.3110554,18874368,-5922.26220703125
1763701899.6467812,18890752,-5622.23486328125
1763702110.2150538,19087360,-7823.203125
1763702285.7810009,19251200,-5920.88623046875
1763702322.6214838,19283968,-5324.5107421875
1763702339.7007089,19300352,-5024.7255859375
1763702448.4950316,19415040,-6523.1328125
1763702528.3984118,19496960,-8423.1142578125
1763702597.0133133,19562496,-7621.11328125
1763702615.9518516,19578880,-7021.06005859375
1763702811.4611351,19775488,-6919.43701171875
1763702948.3418834,19906560,-5020.91748046875
1763703013.9090693,19972096,-5421.36767578125
1763703098.7664986,20054016,-7023.1650390625
